Name,Time,Site,Depth,Transect,Coral_Cover,Rock_Cover,Sand_Cover,Species,count,sum
Dinka,1,C,10,B,0,80,20,Acanthurus nigrofuscus,1,1
Dinka,1,C,10,B,0,80,20,Aluterus scriptus,1,2
Dinka,1,C,10,B,0,80,20,Amblyglyphidodon leucogaster,1,1
Dinka,1,C,10,B,0,80,20,Amphiprion bicinctus,2,3
Dinka,1,C,10,B,0,80,20,Bodianus anthioides,2,3
Dinka,1,C,10,B,0,80,20,Caesio spp.,1,0
Dinka,1,C,10,B,0,80,20,Chaetodon auriga,1,2
Dinka,1,C,10,B,0,80,20,Chaetodon paucifasciatus,2,3
Dinka,1,C,10,B,0,80,20,Dascyllus marginatus,2,26
Dinka,1,C,10,B,0,80,20,Epinephelus fasciatus,1,1
Dinka,1,C,10,B,0,80,20,Gomphosus caeruleus,1,2
Dinka,1,C,10,B,0,80,20,Paracheilinus octotaenia,5,42
Dinka,1,C,10,B,0,80,20,Pomacanthus imperator,1,1
Dinka,1,C,10,B,0,80,20,Pomacentrus trichrourus,6,25
Dinka,1,C,10,B,0,80,20,Pseudanthias squamipinnis,3,50
Dinka,1,C,10,B,0,80,20,Pseudochromis spp.,1,1
Dinka,1,C,10,B,0,80,20,Scaridae spp.,3,7
Dinka,1,C,10,B,0,80,20,Sufflamen albicaudatum,1,1
Dinka,1,C,10,B,0,80,20,Thalassoma rueppellii,2,2
Dinka,1,C,10,B,0,80,20,Zebrasoma xanthurum,2,4
Dinka,1,S,10,A,0,100,0,Acanthurus nigrofuscus,3,3
Dinka,1,S,10,A,0,100,0,Amphiprion bicinctus,1,1
Dinka,1,S,10,A,0,100,0,Bodianus anthioides,3,3
Dinka,1,S,10,A,0,100,0,Cephalopholis hemistiktos,1,1
Dinka,1,S,10,A,0,100,0,Cephalopholis miniata,1,1
Dinka,1,S,10,A,0,100,0,Chaetodon paucifasciatus,2,4
Dinka,1,S,10,A,0,100,0,Cheilinus trilobatus,1,1
Dinka,1,S,10,A,0,100,0,Chromis dimidiata,2,2
Dinka,1,S,10,A,0,100,0,Chromis viridis,1,1
Dinka,1,S,10,A,0,100,0,Coris aygula,1,1
Dinka,1,S,10,A,0,100,0,Dascyllus aruanus,2,4
Dinka,1,S,10,A,0,100,0,Dascyllus marginatus,7,39
Dinka,1,S,10,A,0,100,0,Ecsenius gravieri,1,2
Dinka,1,S,10,A,0,100,0,Epinephelus fasciatus,2,2
Dinka,1,S,10,A,0,100,0,Goat fish,2,2
Dinka,1,S,10,A,0,100,0,Larabicus quadrilineatus,1,1
Dinka,1,S,10,A,0,100,0,Paracheilinus octotaenia,1,20
Dinka,1,S,10,A,0,100,0,Pinguipedidae spp.,1,1
Dinka,1,S,10,A,0,100,0,Plagiotremus spp.,1,1
Dinka,1,S,10,A,0,100,0,Pomacentrus trichrourus,4,41
Dinka,1,S,10,A,0,100,0,Pseudanthias squamipinnis,7,83
Dinka,1,S,10,A,0,100,0,Pseudocheilinus hexataenia,1,1
Dinka,1,S,10,A,0,100,0,Pseudochromis spp.,3,3
Dinka,1,S,10,A,0,100,0,Rhinecanthus assasi,1,1
Dinka,1,S,10,A,0,100,0,Scaridae spp.,1,1
Dinka,1,S,10,A,0,100,0,Siganus spp.,1,1
Dinka,1,S,10,A,0,100,0,Synodontidae spp.,1,1
Dinka,1,S,10,A,0,100,0,Thalassoma rueppellii,5,5
Dinka,1,S,10,A,0,100,0,Zebrasoma xanthurum,1,1
Dinka,1,S,10,A,0,100,0,"Zebrasoma xanthurum 
",2,3
Dinka,2,C,10,B,0,80,20,Acanthurus nigrofuscus,1,1
Dinka,2,C,10,B,0,80,20,Apogon spp.,1,2
Dinka,2,C,10,B,0,80,20,Centropyge multispinis,1,1
Dinka,2,C,10,B,0,80,20,Chromis dimidiata,2,6
Dinka,2,C,10,B,0,80,20,Ecsenius gravieri,1,1
Dinka,2,C,10,B,0,80,20,Goat fish,2,5
Dinka,2,C,10,B,0,80,20,Larabicus quadrilineatus,1,2
Dinka,2,C,10,B,0,80,20,Ostracion cubicus,1,1
Dinka,2,C,10,B,0,80,20,Pseudochromis spp.,2,3
Dinka,2,C,10,B,0,80,20,Siganus spp.,2,3
Dinka,2,C,10,B,0,80,20,Syngnathidae spp.,2,4
Dinka,2,C,10,B,0,80,20,Thalassoma lunare,2,2
Dinka,2,C,10,B,0,80,20,Zebrasoma xanthurum,1,2
Zoe,1,C,2,A,50,50,0,Arothron spp.,1,2
Zoe,1,C,2,A,50,50,0,Bodianus axillaris,1,1
Zoe,1,C,2,A,50,50,0,Cephalopholis argus,1,1
Zoe,1,C,2,A,50,50,0,Chaetodon fasciatus,1,1
Zoe,1,C,2,A,50,50,0,Chaetodon paucifasciatus,2,4
Zoe,1,C,2,A,50,50,0,Chaetodon trifascialis,1,1
Zoe,1,C,2,A,50,50,0,Chromis viridis,2,30
Zoe,1,C,2,A,50,50,0,Coris aygula,1,1
Zoe,1,C,2,A,50,50,0,Ctenochaetus striatus,3,9
Zoe,1,C,2,A,50,50,0,Dascyllus marginatus,3,7
Zoe,1,C,2,A,50,50,0,Ecsenius gravieri,1,1
Zoe,1,C,2,A,50,50,0,Epinephelus fasciatus,3,3
Zoe,1,C,2,A,50,50,0,Goat fish,1,1
Zoe,1,C,2,A,50,50,0,Gomphosus caeruleus,2,3
Zoe,1,C,2,A,50,50,0,Lethrinus spp,1,1
Zoe,1,C,2,A,50,50,0,Muraenidae spp.,1,1
Zoe,1,C,2,A,50,50,0,Ostracion cyanurus,1,1
Zoe,1,C,2,A,50,50,0,Plagiotremus spp.,3,4
Zoe,1,C,2,A,50,50,0,Pomacentrus trichrourus,3,6
Zoe,1,C,2,A,50,50,0,Pseudochromis spp.,1,1
Zoe,1,C,2,A,50,50,0,Scaridae spp.,1,2
Zoe,1,C,2,A,50,50,0,Siganus spp.,1,1
Zoe,1,C,2,A,50,50,0,Sufflamen albicaudatum,1,1
Zoe,1,C,2,A,50,50,0,Thalassoma rueppellii,2,2
Zoe,1,C,2,A,50,50,0,Variola louti,1,1
Zoe,1,C,2,A,50,50,0,Zebrasoma xanthurum,3,9
Zoe,1,N,2,A,30,66,0,Acanthurus nigrofuscus,1,2
Zoe,1,N,2,A,30,66,0,Amphiprion bicinctus,1,1
Zoe,1,N,2,A,30,66,0,Chaetodon fasciatus,1,1
Zoe,1,N,2,A,30,66,0,Cheilinus trilobatus,1,1
Zoe,1,N,2,A,30,66,0,Ctenochaetus striatus,3,14
Zoe,1,N,2,A,30,66,0,Plagiotremus spp.,1,3
Zoe,1,N,2,A,30,66,0,Scaridae spp.,2,2
Zoe,1,N,2,A,30,66,0,Siganus spp.,1,1
Zoe,1,N,2,A,30,66,0,Thalassoma rueppellii,1,1
Zoe,1,N,2,A,30,66,0,Zebrasoma xanthurum,4,7
Zoe,1,N,2,B,50,50,0,Abudefduf spp.,1,10
Zoe,1,N,2,B,50,50,0,Acanthurus nigrofuscus,1,1
Zoe,1,N,2,B,50,50,0,Chaetodon paucifasciatus,1,2
Zoe,1,N,2,B,50,50,0,Ctenochaetus striatus,2,3
Zoe,1,N,2,B,50,50,0,Epinephelus fasciatus,1,1
Zoe,1,N,2,B,50,50,0,Goat fish,1,1
Zoe,1,N,2,B,50,50,0,Pomacentrus trichrourus,1,1
Zoe,1,N,2,B,50,50,0,Siganus spp.,2,18
Zoe,1,N,2,B,50,50,0,Thalassoma rueppellii,5,7
Zoe,1,N,2,B,50,50,0,Zebrasoma xanthurum,2,5
Zoe,2,S,2,A,60,0,40,Acanthurus nigrofuscus,1,1
Zoe,2,S,2,A,60,0,40,Amphiprion bicinctus,1,2
Zoe,2,S,2,A,60,0,40,Chaetodon paucifasciatus,4,4
Zoe,2,S,2,A,60,0,40,Chromis dimidiata,1,2
Zoe,2,S,2,A,60,0,40,Chromis viridis,2,65
Zoe,2,S,2,A,60,0,40,Ctenochaetus striatus,1,1
Zoe,2,S,2,A,60,0,40,Dascyllus marginatus,5,55
Zoe,2,S,2,A,60,0,40,Epinephelus fasciatus,2,2
Zoe,2,S,2,A,60,0,40,Goat fish,4,6
Zoe,2,S,2,A,60,0,40,Gomphosus caeruleus,1,1
Zoe,2,S,2,A,60,0,40,Larabicus quadrilineatus,1,1
Zoe,2,S,2,A,60,0,40,Lethrinus spp,1,1
Zoe,2,S,2,A,60,0,40,Pomacentrus trichrourus,3,7
Zoe,2,S,2,A,60,0,40,Pseudochromis spp.,1,1
Zoe,2,S,2,A,60,0,40,Sufflamen albicaudatum,1,1
Zoe,2,S,2,A,60,0,40,Thalassoma lunare,1,1
Zoe,2,S,2,A,60,0,40,Thalassoma rueppellii,1,2
Zoe,2,S,2,A,60,0,40,Zebrasoma veliferum,2,2
Zoe,2,S,2,A,60,0,40,Zebrasoma xanthurum,2,2
Zoe,2,S,2,B,40,20,20,Abudefduf spp.,1,1
Zoe,2,S,2,B,40,20,20,Arothron spp.,1,1
Zoe,2,S,2,B,40,20,20,Centropyge multispinis,1,1
Zoe,2,S,2,B,40,20,20,Chaetodon fasciatus,2,3
Zoe,2,S,2,B,40,20,20,Chaetodon paucifasciatus,1,2
Zoe,2,S,2,B,40,20,20,Cheilinus lunulatus,1,1
Zoe,2,S,2,B,40,20,20,Chromis viridis,3,70
Zoe,2,S,2,B,40,20,20,Coris aygula,1,1
Zoe,2,S,2,B,40,20,20,Ctenochaetus striatus,1,2
Zoe,2,S,2,B,40,20,20,Dascyllus marginatus,6,75
Zoe,2,S,2,B,40,20,20,Epinephelus fasciatus,2,2
Zoe,2,S,2,B,40,20,20,Goat fish,2,4
Zoe,2,S,2,B,40,20,20,Lethrinus spp,1,1
Zoe,2,S,2,B,40,20,20,Ostracion cyanurus,1,1
Zoe,2,S,2,B,40,20,20,Pomacentrus trichrourus,2,4
Zoe,2,S,2,B,40,20,20,Pseudanthias squamipinnis,2,13
Zoe,2,S,2,B,40,20,20,Pseudochromis spp.,2,3
Zoe,2,S,2,B,40,20,20,Rhinecanthus assasi,1,1
Zoe,2,S,2,B,40,20,20,Scaridae spp.,2,2
Zoe,2,S,2,B,40,20,20,Siganus spp.,1,3
Zoe,2,S,2,B,40,20,20,Sphyraena barracuda,1,1
Zoe,2,S,2,B,40,20,20,Sufflamen albicaudatum,2,2
Zoe,2,S,2,B,40,20,20,Thalassoma rueppellii,5,7
Zoe,2,S,2,B,40,20,20,Zebrasoma veliferum,2,3
Zoe,2,S,2,B,40,20,20,Zebrasoma xanthurum,3,6
Tripod,1,S,5,A,40,20,40,Acanthurus nigrofuscus,2,6
Tripod,1,S,5,A,40,20,40,Bodianus anthioides,1,3
Tripod,1,S,5,A,40,20,40,Cephalopholis hemistiktos,1,1
Tripod,1,S,5,A,40,20,40,Chaetodon fasciatus,1,2
Tripod,1,S,5,A,40,20,40,Chaetodon melannotus,1,2
Tripod,1,S,5,A,40,20,40,Chaetodon paucifasciatus,2,4
Tripod,1,S,5,A,40,20,40,Dascyllus aruanus,1,2
Tripod,1,S,5,A,40,20,40,Dascyllus marginatus,1,2
Tripod,1,S,5,A,40,20,40,Goat fish,1,2
Tripod,1,S,5,A,40,20,40,Neoglyphidodon melas,1,3
Tripod,1,S,5,A,40,20,40,Paracheilinus octotaenia,1,1
Tripod,1,S,5,A,40,20,40,Plagiotremus spp.,1,2
Tripod,1,S,5,A,40,20,40,Pomacentrus trichrourus,1,15
Tripod,1,S,5,A,40,20,40,Pseudanthias squamipinnis,1,9
Tripod,1,S,5,A,40,20,40,Thalassoma rueppellii,1,2
Tripod,1,S,5,A,40,20,40,Zebrasoma xanthurum,1,5
Tripod,1,S,5,B,40,20,40,Acanthurus nigrofuscus,1,4
Tripod,1,S,5,B,40,20,40,Amphiprion bicinctus,1,2
Tripod,1,S,5,B,40,20,40,Apogon spp.,1,1
Tripod,1,S,5,B,40,20,40,Arothron spp.,1,1
Tripod,1,S,5,B,40,20,40,Bodianus anthioides,2,11
Tripod,1,S,5,B,40,20,40,Chaetodon paucifasciatus,2,5
Tripod,1,S,5,B,40,20,40,Chromis dimidiata,2,12
Tripod,1,S,5,B,40,20,40,Chromis viridis,1,15
Tripod,1,S,5,B,40,20,40,Coris aygula,1,1
Tripod,1,S,5,B,40,20,40,Dascyllus marginatus,2,11
Tripod,1,S,5,B,40,20,40,Goat fish,1,2
Tripod,1,S,5,B,40,20,40,Heniochus intermedius,1,2
Tripod,1,S,5,B,40,20,40,Paracheilinus octotaenia,1,1
Tripod,1,S,5,B,40,20,40,Pseudanthias squamipinnis,1,10
Tripod,1,S,5,B,40,20,40,Scaridae spp.,1,1
Tripod,1,S,5,B,40,20,40,Sufflamen albicaudatum,2,2
Tripod,1,S,5,B,40,20,40,Synodontidae spp.,1,1
Tripod,1,S,5,B,40,20,40,Thalassoma lunare,1,1
Tripod,1,S,5,B,40,20,40,Thalassoma rueppellii,1,2
Tripod,1,S,5,B,40,20,40,Zebrasoma veliferum,2,2
Tripod,1,S,5,B,40,20,40,Zebrasoma xanthurum,2,6
Tripod,2,C,5,A,60,20,20,Acanthurus nigrofuscus,1,2
Tripod,2,C,5,A,60,20,20,Chaetodon melannotus,1,2
Tripod,2,C,5,A,60,20,20,Chaetodon paucifasciatus,1,2
Tripod,2,C,5,A,60,20,20,Chaetodon trifascialis,1,2
Tripod,2,C,5,A,60,20,20,Chromis viridis,1,48
Tripod,2,C,5,A,60,20,20,Dascyllus marginatus,1,8
Tripod,2,C,5,A,60,20,20,Goat fish,2,2
Tripod,2,C,5,A,60,20,20,Larabicus quadrilineatus,1,1
Tripod,2,C,5,A,60,20,20,Ostracion cubicus,1,1
Tripod,2,C,5,A,60,20,20,Pomacentrus trichrourus,1,5
Tripod,2,C,5,A,60,20,20,Pseudanthias squamipinnis,1,28
Tripod,2,C,5,A,60,20,20,Pseudocheilinus hexataenia,1,1
Tripod,2,C,5,A,60,20,20,Scaridae spp.,1,1
Tripod,2,C,5,A,60,20,20,Scolopsis ghanam,1,1
Tripod,2,C,5,A,60,20,20,Sufflamen albicaudatum,1,1
Tripod,2,C,5,A,60,20,20,Synodontidae spp.,1,1
Tripod,2,C,5,A,60,20,20,Thalassoma rueppellii,2,3
Tripod,2,C,5,A,60,20,20,Zebrasoma veliferum,1,5
Tripod,2,C,5,A,60,20,20,Zebrasoma xanthurum,2,5
Tripod,2,C,5,B,60,20,20,Acanthurus nigrofuscus,2,4
Tripod,2,C,5,B,60,20,20,Amphiprion bicinctus,1,2
Tripod,2,C,5,B,60,20,20,Apolemichthys xanthotis,1,1
Tripod,2,C,5,B,60,20,20,Chaetodon fasciatus,1,1
Tripod,2,C,5,B,60,20,20,Chaetodon melannotus,1,3
Tripod,2,C,5,B,60,20,20,Chaetodon paucifasciatus,2,4
Tripod,2,C,5,B,60,20,20,Chromis viridis,2,26
Tripod,2,C,5,B,60,20,20,Ctenochaetus striatus,1,3
Tripod,2,C,5,B,60,20,20,Dascyllus marginatus,2,21
Tripod,2,C,5,B,60,20,20,Paracheilinus octotaenia,1,4
Tripod,2,C,5,B,60,20,20,Pomacentrus trichrourus,2,9
Tripod,2,C,5,B,60,20,20,Pseudanthias squamipinnis,2,23
Tripod,2,C,5,B,60,20,20,Scaridae spp.,2,2
Tripod,2,C,5,B,60,20,20,Siganus spp.,1,2
Tripod,2,C,5,B,60,20,20,Thalassoma rueppellii,1,1
Tripod,2,C,5,B,60,20,20,Zebrasoma veliferum,1,1
Leo,1,N,10,A,17,33,50,Acanthurus nigrofuscus,1,2
Leo,1,N,10,A,17,33,50,Amphiprion bicinctus,1,0
Leo,1,N,10,A,17,33,50,Cephalopholis miniata,2,2
Leo,1,N,10,A,17,33,50,Chaetodon austriacus,1,1
Leo,1,N,10,A,17,33,50,Chaetodon paucifasciatus,1,3
Leo,1,N,10,A,17,33,50,Ctenochaetus striatus,1,1
Leo,1,N,10,A,17,33,50,Dascyllus marginatus,3,17
Leo,1,N,10,A,17,33,50,Ecsenius gravieri,1,1
Leo,1,N,10,A,17,33,50,Goat fish,2,7
Leo,1,N,10,A,17,33,50,Gomphosus caeruleus,1,1
Leo,1,N,10,A,17,33,50,Neopomacentrus miryae,1,10
Leo,1,N,10,A,17,33,50,Ostracion cubicus,1,1
Leo,1,N,10,A,17,33,50,Paracheilinus octotaenia,1,150
Leo,1,N,10,A,17,33,50,Pinguipedidae spp.,1,1
Leo,1,N,10,A,17,33,50,Pomacentrus trichrourus,3,100
Leo,1,N,10,A,17,33,50,Pseudanthias squamipinnis,3,300
Leo,1,N,10,A,17,33,50,Pseudocheilinus hexataenia,1,2
Leo,1,N,10,A,17,33,50,Pseudochromis spp.,1,2
Leo,1,N,10,A,17,33,50,Scaridae spp.,2,3
Leo,1,N,10,A,17,33,50,Sufflamen albicaudatum,1,1
Leo,1,N,10,A,17,33,50,Syngnathidae spp.,1,1
Leo,1,N,10,A,17,33,50,Synodontidae spp.,1,2
Leo,1,N,10,A,17,33,50,Thalassoma rueppellii,1,2
Leo,1,N,10,A,17,33,50,Variola louti,1,1
Leo,1,N,10,B,17,33,50,Amphiprion bicinctus,2,3
Leo,1,N,10,B,17,33,50,Bodianus anthioides,2,3
Leo,1,N,10,B,17,33,50,Cephalopholis miniata,1,1
Leo,1,N,10,B,17,33,50,Chaetodon austriacus,2,2
Leo,1,N,10,B,17,33,50,Chaetodon fasciatus,1,1
Leo,1,N,10,B,17,33,50,Chaetodon paucifasciatus,1,1
Leo,1,N,10,B,17,33,50,Cheilodipterus spp.,1,5
Leo,1,N,10,B,17,33,50,Chromis viridis,1,20
Leo,1,N,10,B,17,33,50,Ctenochaetus striatus,2,2
Leo,1,N,10,B,17,33,50,Dascyllus marginatus,1,20
Leo,1,N,10,B,17,33,50,Goat fish,2,3
Leo,1,N,10,B,17,33,50,Larabicus quadrilineatus,1,1
Leo,1,N,10,B,17,33,50,Neopomacentrus miryae,2,60
Leo,1,N,10,B,17,33,50,Paracheilinus octotaenia,2,60
Leo,1,N,10,B,17,33,50,Pomacentrus trichrourus,2,40
Leo,1,N,10,B,17,33,50,Pseudanthias squamipinnis,2,130
Leo,1,N,10,B,17,33,50,Scaridae spp.,2,2
Leo,1,N,10,B,17,33,50,Siganus spp.,1,1
Leo,1,N,10,B,17,33,50,Sufflamen albicaudatum,2,2
Leo,1,N,10,B,17,33,50,Synanceia verrucosa,1,1
Leo,1,N,10,B,17,33,50,Synodontidae spp.,1,2
Leo,1,N,10,B,17,33,50,Thalassoma rueppellii,1,1
Leo,1,N,10,B,17,33,50,Zebrasoma veliferum,1,1
Leo,1,N,10,B,17,33,50,Zebrasoma xanthurum,1,1
Leo,2,S,10,A,17,50,33,Acanthurus nigrofuscus,1,1
Leo,2,S,10,A,17,50,33,Amphiprion bicinctus,1,1
Leo,2,S,10,A,17,50,33,Bodianus anthioides,1,2
Leo,2,S,10,A,17,50,33,Centropyge multispinis,1,1
Leo,2,S,10,A,17,50,33,Cephalopholis hemistiktos,1,1
Leo,2,S,10,A,17,50,33,Chaetodon auriga,1,1
Leo,2,S,10,A,17,50,33,Chaetodon paucifasciatus,2,4
Leo,2,S,10,A,17,50,33,Coris aygula,1,1
Leo,2,S,10,A,17,50,33,Ctenochaetus striatus,1,1
Leo,2,S,10,A,17,50,33,Dascyllus aruanus,1,5
Leo,2,S,10,A,17,50,33,Dascyllus marginatus,1,20
Leo,2,S,10,A,17,50,33,Dascyllus trimaculatus,1,1
Leo,2,S,10,A,17,50,33,Goat fish,2,8
Leo,2,S,10,A,17,50,33,Neopomacentrus miryae,2,60
Leo,2,S,10,A,17,50,33,Ostracion cubicus,1,1
Leo,2,S,10,A,17,50,33,Paracheilinus octotaenia,1,20
Leo,2,S,10,A,17,50,33,Pinguipedidae spp.,1,1
Leo,2,S,10,A,17,50,33,Pomacentrus trichrourus,2,30
Leo,2,S,10,A,17,50,33,Pseudanthias squamipinnis,1,50
Leo,2,S,10,A,17,50,33,Pseudocheilinus hexataenia,1,10
Leo,2,S,10,A,17,50,33,Scaridae spp.,3,9
Leo,2,S,10,A,17,50,33,Siganus spp.,1,2
Leo,2,S,10,A,17,50,33,Sufflamen albicaudatum,1,1
Leo,2,S,10,A,17,50,33,Zebrasoma xanthurum,3,15
Leo,2,S,10,B,17,50,33,Bodianus anthioides,1,2
Leo,2,S,10,B,17,50,33,Centropyge multispinis,1,1
Leo,2,S,10,B,17,50,33,Cephalopholis hemistiktos,1,1
Leo,2,S,10,B,17,50,33,Chaetodon austriacus,1,2
Leo,2,S,10,B,17,50,33,Chaetodon paucifasciatus,1,2
Leo,2,S,10,B,17,50,33,Chromis viridis,1,130
Leo,2,S,10,B,17,50,33,Dascyllus aruanus,1,1
Leo,2,S,10,B,17,50,33,Dascyllus marginatus,2,50
Leo,2,S,10,B,17,50,33,Diodon spp.,1,1
Leo,2,S,10,B,17,50,33,Epinephelus fasciatus,1,2
Leo,2,S,10,B,17,50,33,Goat fish,2,5
Leo,2,S,10,B,17,50,33,Heniochus intermedius,1,2
Leo,2,S,10,B,17,50,33,Lethrinus spp,1,2
Leo,2,S,10,B,17,50,33,Paracheilinus octotaenia,1,15
Leo,2,S,10,B,17,50,33,Pomacanthus imperator,1,1
Leo,2,S,10,B,17,50,33,Pomacentrus trichrourus,1,20
Leo,2,S,10,B,17,50,33,Pseudanthias squamipinnis,1,100
Leo,2,S,10,B,17,50,33,Scaridae spp.,1,2
Leo,2,S,10,B,17,50,33,Variola louti,1,1
Leo,2,S,10,B,17,50,33,Zebrasoma xanthurum,2,3
Nala,1,S,10,A,0,100,0,Bodianus anthioides,1,1
Nala,1,S,10,A,0,100,0,Chaetodon fasciatus,1,1
Nala,1,S,10,A,0,100,0,Chaetodon paucifasciatus,2,4
Nala,1,S,10,A,0,100,0,Chromis viridis,1,40
Nala,1,S,10,A,0,100,0,Ctenochaetus striatus,1,1
Nala,1,S,10,A,0,100,0,Dascyllus aruanus,1,1
Nala,1,S,10,A,0,100,0,Dascyllus marginatus,1,1
Nala,1,S,10,A,0,100,0,Goat fish,1,1
Nala,1,S,10,A,0,100,0,Lethrinus spp,1,1
Nala,1,S,10,A,0,100,0,Paracheilinus octotaenia,1,3
Nala,1,S,10,A,0,100,0,Pomacentrus trichrourus,3,16
Nala,1,S,10,A,0,100,0,Pseudanthias squamipinnis,4,115
Nala,1,S,10,A,0,100,0,Siganus spp.,3,3
Nala,1,S,10,A,0,100,0,Thalassoma rueppellii,2,2
Nala,1,S,10,A,0,100,0,Zebrasoma xanthurum,3,4
Nala,1,S,10,B,0,100,0,Acanthurus nigrofuscus,1,1
Nala,1,S,10,B,0,100,0,Amblyglyphidodon leucogaster,1,3
Nala,1,S,10,B,0,100,0,Amphiprion bicinctus,1,1
Nala,1,S,10,B,0,100,0,Bodianus anthioides,2,2
Nala,1,S,10,B,0,100,0,Centropyge multispinis,1,1
Nala,1,S,10,B,0,100,0,Chaetodon paucifasciatus,5,7
Nala,1,S,10,B,0,100,0,Chromis dimidiata,1,1
Nala,1,S,10,B,0,100,0,Ctenochaetus striatus,1,1
Nala,1,S,10,B,0,100,0,Dascyllus marginatus,6,44
Nala,1,S,10,B,0,100,0,Goat fish,2,2
Nala,1,S,10,B,0,100,0,Paracheilinus octotaenia,2,15
Nala,1,S,10,B,0,100,0,Pomacentrus trichrourus,5,55
Nala,1,S,10,B,0,100,0,Pseudanthias squamipinnis,1,20
Nala,1,S,10,B,0,100,0,Scaridae spp.,2,4
Nala,1,S,10,B,0,100,0,Thalassoma rueppellii,3,3
Nala,2,C,10,A,20,80,0,Aluterus scriptus,1,2
Nala,2,C,10,A,20,80,0,Amphiprion bicinctus,2,3
Nala,2,C,10,A,20,80,0,Cantherhines pardalis,1,1
Nala,2,C,10,A,20,80,0,Dascyllus marginatus,2,22
Nala,2,C,10,A,20,80,0,Lethrinus spp,1,1
Nala,2,C,10,A,20,80,0,Paracheilinus octotaenia,3,23
Nala,2,C,10,A,20,80,0,Pomacanthus imperator,1,1
Nala,2,C,10,A,20,80,0,Pseudanthias squamipinnis,2,14
Nala,2,C,10,A,20,80,0,Pseudochromis spp.,1,1
Nala,2,C,10,A,20,80,0,Scaridae spp.,2,5
Nala,2,C,10,A,20,80,0,Zebrasoma xanthurum,3,4
Nala,2,C,10,B,0,80,20,Acanthurus nigrofuscus,3,3
Nala,2,C,10,B,0,80,20,Amblyglyphidodon leucogaster,1,2
Nala,2,C,10,B,0,80,20,Amphiprion bicinctus,1,2
Nala,2,C,10,B,0,80,20,Anampses meleagrides,1,1
Nala,2,C,10,B,0,80,20,Bodianus anthioides,1,1
Nala,2,C,10,B,0,80,20,Caesio spp.,2,7
Nala,2,C,10,B,0,80,20,Cephalopholis hemistiktos,1,1
Nala,2,C,10,B,0,80,20,Chaetodon auriga,1,2
Nala,2,C,10,B,0,80,20,Chaetodon paucifasciatus,1,2
Nala,2,C,10,B,0,80,20,Chromis dimidiata,1,1
Nala,2,C,10,B,0,80,20,Ctenochaetus striatus,2,2
Nala,2,C,10,B,0,80,20,Dascyllus aruanus,1,1
Nala,2,C,10,B,0,80,20,Dascyllus marginatus,1,2
Nala,2,C,10,B,0,80,20,Dascyllus trimaculatus,1,1
Nala,2,C,10,B,0,80,20,Goat fish,1,2
Nala,2,C,10,B,0,80,20,Paracheilinus octotaenia,2,120
Nala,2,C,10,B,0,80,20,Pomacentrus trichrourus,3,110
Nala,2,C,10,B,0,80,20,Pseudanthias squamipinnis,1,40
Nala,2,C,10,B,0,80,20,Scaridae spp.,2,2
Nala,2,C,10,B,0,80,20,Siganus luridus,2,3
Nala,2,C,10,B,0,80,20,Sufflamen albicaudatum,1,1
Nala,2,C,10,B,0,80,20,Thalassoma rueppellii,1,1
Nala,2,C,10,B,0,80,20,Variola louti,1,1
Nala,2,C,10,B,0,80,20,Zebrasoma veliferum,1,2
Nala,2,C,10,B,0,80,20,Zebrasoma xanthurum,2,3
Olaf,1,C,2,A,50,50,0,Abudefduf spp.,1,1
Olaf,1,C,2,A,50,50,0,Chaetodon fasciatus,1,2
Olaf,1,C,2,A,50,50,0,Chaetodon paucifasciatus,1,2
Olaf,1,C,2,A,50,50,0,Chaetodon trifascialis,1,2
Olaf,1,C,2,A,50,50,0,Chromis viridis,1,10
Olaf,1,C,2,A,50,50,0,Dascyllus marginatus,1,8
Olaf,1,C,2,A,50,50,0,Goat fish,1,1
Olaf,1,C,2,A,50,50,0,Ostracion cubicus,1,1
Olaf,1,C,2,A,50,50,0,Pomacentrus trichrourus,3,3
Olaf,1,C,2,A,50,50,0,Rhinecanthus assasi,1,1
Olaf,1,C,2,A,50,50,0,Scaridae spp.,1,1
Olaf,1,C,2,A,50,50,0,Siganus spp.,1,1
Olaf,1,C,2,A,50,50,0,Sufflamen albicaudatum,1,1
Olaf,1,C,2,A,50,50,0,Synodontidae spp.,1,1
Olaf,1,C,2,A,50,50,0,Thalassoma rueppellii,3,3
Olaf,1,C,2,A,50,50,0,Zebrasoma xanthurum,3,3
Olaf,1,S,2,A,50,20,30,Abudefduf spp.,5,16
Olaf,1,S,2,A,50,20,30,Chaetodon austriacus,1,2
Olaf,1,S,2,A,50,20,30,Chaetodon paucifasciatus,2,4
Olaf,1,S,2,A,50,20,30,Cheilodipterus spp.,1,1
Olaf,1,S,2,A,50,20,30,Chromis viridis,2,19
Olaf,1,S,2,A,50,20,30,Coris aygula,2,2
Olaf,1,S,2,A,50,20,30,Dascyllus marginatus,5,25
Olaf,1,S,2,A,50,20,30,Pomacentrus trichrourus,1,1
Olaf,1,S,2,A,50,20,30,Pseudochromis spp.,1,2
Olaf,1,S,2,A,50,20,30,Rhinecanthus assasi,1,1
Olaf,1,S,2,A,50,20,30,Siganus spp.,2,3
Olaf,1,S,2,A,50,20,30,Sufflamen albicaudatum,2,2
Olaf,1,S,2,A,50,20,30,Thalassoma rueppellii,2,2
